Movimiento,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad
2022/01087,2022-05-31,Clientes (euros),430000,639.22,0.0,Connie Lawrence
2022/01087,2022-05-31,Prestaciones de servicios en España,705000,0.0,247.0,Connie Lawrence
2022/01087,2022-05-31,Prestaciones de servicios en España,705000,0.0,281.28000000000003,Connie Lawrence
2022/01087,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,110.94,Connie Lawrence
2022/01086,2022-05-31,Clientes (euros),430000,1131.35,0.0,Ryan Munoz
2022/01086,2022-05-31,Prestaciones de servicios en España,705000,0.0,935.0,Ryan Munoz
2022/01086,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,196.35,Ryan Munoz
2022/01085,2022-05-31,Clientes (euros),430000,303.37,0.0,Brittany Farmer
2022/01085,2022-05-31,Prestaciones de servicios en España,705000,0.0,20.0,Brittany Farmer
2022/01085,2022-05-31,Prestaciones de servicios en España,705000,0.0,210.72000000000003,Brittany Farmer
2022/01085,2022-05-31,Prestaciones de servicios en España,705000,0.0,20.0,Brittany Farmer
2022/01085,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,52.65,Brittany Farmer
2022/01083,2022-05-31,BBVA,572001,27.13,0.0,Mr. Michael Scott PhD
2022/01083,2022-05-31,Servicios bancarios y similares,626000,0.08,0.0,Mr. Michael Scott PhD
2022/01083,2022-05-31,Clientes (euros),430000,0.0,27.21,Mr. Michael Scott PhD
2022/01079,2022-05-31,Prestaciones de servicios en España,705000,0.0,0.0,Lisa Grant
2022/01079,2022-05-31,Prestaciones de servicios en España,705000,0.0,22.31,Lisa Grant
2022/01079,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,4.69,Lisa Grant
2022/01079,2022-05-31,Clientes (euros),430000,27.0,0.0,Lisa Grant
2022/01078,2022-05-31,"Organismos de la Seguridad Social, acreedores",476000,1122.75,0.0,Tommy Walter
2022/01078,2022-05-31,BBVA,572001,0.0,1122.75,Tommy Walter
2022/01073,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,6.54,Fred Smith
2022/01073,2022-05-31,Prestaciones de servicios en España,705000,0.0,31.13,Fred Smith
2022/01073,2022-05-31,Clientes (euros),430000,37.67,0.0,Fred Smith
2022/01072,2022-05-31,Clientes (euros),430000,63.89,0.0,Brittany Farmer
2022/01072,2022-05-31,Prestaciones de servicios en España,705000,0.0,6.36,Brittany Farmer
2022/01072,2022-05-31,Prestaciones de servicios en España,705000,0.0,46.44,Brittany Farmer
2022/01072,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,11.09,Brittany Farmer
2022/01069,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,4.72,Mr. Michael Scott PhD
2022/01069,2022-05-31,Prestaciones de servicios en España,705000,0.0,22.49,Mr. Michael Scott PhD
2022/01069,2022-05-31,Clientes (euros),430000,27.21,0.0,Mr. Michael Scott PhD
2022/01068,2022-05-31,Proveedores (moneda extranjera),400400,0.0,26.2,Kenneth Scott
2022/01068,2022-05-31,Hacienda Pública. IVA repercutido,477000,0.0,5.5,Kenneth Scott
2022/01068,2022-05-31,Hacienda Pública. IVA soportado,472000,5.5,0.0,Kenneth Scott
2022/01068,2022-05-31,Servicios de profesionales independientes,623000,26.2,0.0,Kenneth Scott
2022/01193,2022-06-01,Servicios de profesionales independientes,623000,93.9,0.0,William Evans
2022/01193,2022-06-01,Acreedores por prestaciones de servicios en España (euros),410100,0.0,300.93,William Evans
2022/01193,2022-06-01,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,42.59,William Evans
2022/01193,2022-06-01,Hacienda Pública. IVA soportado,472000,59.620000000000005,0.0,William Evans
2022/01193,2022-06-01,Servicios de profesionales independientes,623000,190.0,0.0,William Evans
2022/01099,2022-06-01,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,42.75,Susan Hogan
2022/01099,2022-06-01,Acreedores por prestaciones de servicios (euros),410000,0.0,229.5,Susan Hogan
2022/01099,2022-06-01,Arrendamientos y cánones,621000,225.0,0.0,Susan Hogan
2022/01099,2022-06-01,Hacienda Pública. IVA soportado,472000,47.25,0.0,Susan Hogan
2022/01092,2022-06-01,Clientes (euros),430000,392.59,0.0,Amber Butler
2022/01092,2022-06-01,Hacienda Pública. IVA repercutido,477000,0.0,68.14,Amber Butler
2022/01092,2022-06-01,Prestaciones de servicios en España,705000,0.0,324.45,Amber Butler
2022/01084,2022-06-01,BBVA,572001,392.59,0.0,Amber Butler
2022/01084,2022-06-01,Clientes (euros),430000,0.0,392.59,Amber Butler
2022/01077,2022-06-01,BBVA,572001,63.89,0.0,Brittany Farmer
2022/01077,2022-06-01,Clientes (euros),430000,0.0,63.89,Brittany Farmer
2022/01185,2022-06-02,Acreedores por prestaciones de servicios (euros),410000,0.0,991.36,Mitchell Wilson
2022/01185,2022-06-02,Hacienda Pública. IVA soportado,472000,208.19,0.0,Mitchell Wilson
2022/01185,2022-06-02,Hacienda Pública. IVA repercutido,477000,0.0,208.19,Mitchell Wilson
2022/01185,2022-06-02,Servicios de profesionales independientes,623000,991.36,0.0,Mitchell Wilson
2022/01115,2022-06-02,BBVA,572001,639.22,0.0,Connie Lawrence
2022/01115,2022-06-02,Clientes (euros),430000,0.0,639.22,Connie Lawrence
2022/01114,2022-06-02,BBVA,572001,50.0,0.0,Michele Williams
2022/01114,2022-06-02,Clientes (euros),430000,0.0,50.0,Michele Williams
2022/01113,2022-06-02,BBVA,572001,0.0,6.05,Sierra Johnson
2022/01113,2022-06-02,Acreedores por prestaciones de servicios (euros),410000,6.05,0.0,Sierra Johnson
2022/01112,2022-06-02,Hacienda Pública. IVA soportado,472000,1.05,0.0,Sierra Johnson
2022/01112,2022-06-02,Acreedores por prestaciones de servicios (euros),410000,0.0,6.05,Sierra Johnson
2022/01112,2022-06-02,Servicios bancarios y similares,626000,5.0,0.0,Sierra Johnson
2022/01107,2022-06-02,Acreedores por prestaciones de servicios (euros),410000,0.0,43.42,Anna Walker
2022/01107,2022-06-02,Hacienda Pública. IVA soportado,472000,9.12,0.0,Anna Walker
2022/01107,2022-06-02,Hacienda Pública. IVA repercutido,477000,0.0,9.12,Anna Walker
2022/01107,2022-06-02,Otros servicios,629000,43.42,0.0,Anna Walker
2022/01100,2022-06-02,BBVA,572001,0.0,229.5,Susan Hogan
2022/01100,2022-06-02,Acreedores por prestaciones de servicios (euros),410000,229.5,0.0,Susan Hogan
2022/01093,2022-06-02,Prestaciones de servicios en España,705000,0.0,250.0,Ethan Adams
2022/01093,2022-06-02,Clientes (euros),430000,302.5,0.0,Ethan Adams
2022/01093,2022-06-02,Hacienda Pública. IVA repercutido,477000,0.0,52.5,Ethan Adams
2022/01103,2022-06-03,Acreedores por prestaciones de servicios (euros),410000,0.0,24.22,Emily Nelson
2022/01103,2022-06-03,Arrendamientos y cánones,621000,20.02,0.0,Emily Nelson
2022/01103,2022-06-03,Hacienda Pública. IVA soportado,472000,4.2,0.0,Emily Nelson
2022/01094,2022-06-03,Prestaciones de servicios en España,705000,0.0,55.0,Ethan Adams
2022/01094,2022-06-03,Hacienda Pública. IVA repercutido,477000,0.0,11.55,Ethan Adams
2022/01094,2022-06-03,Clientes (euros),430000,66.55,0.0,Ethan Adams
2022/01110,2022-06-05,Hacienda Pública. IVA soportado,472000,1.41,0.0,Michael Carr
2022/01110,2022-06-05,Acreedores por prestaciones de servicios (euros),410000,0.0,6.71,Michael Carr
2022/01110,2022-06-05,Hacienda Pública. IVA repercutido,477000,0.0,1.41,Michael Carr
2022/01110,2022-06-05,Otros servicios,629000,6.71,0.0,Michael Carr
2022/01116,2022-06-06,BBVA,572001,335.17,0.0,Ethan Adams
2022/01116,2022-06-06,Clientes (euros),430000,0.0,335.17,Ethan Adams
2022/01109,2022-06-06,BBVA,572001,0.0,40.55,Amanda Perkins
2022/01109,2022-06-06,Acreedores por prestaciones de servicios (euros),410000,40.55,0.0,Amanda Perkins
2022/01108,2022-06-06,BBVA,572001,0.0,43.42,Anna Walker
2022/01108,2022-06-06,Acreedores por prestaciones de servicios (euros),410000,43.42,0.0,Anna Walker
2022/01097,2022-06-06,Prestaciones de servicios en España,705000,0.0,340.0,Ethan Adams
2022/01097,2022-06-06,Hacienda Pública. IVA repercutido,477000,0.0,71.4,Ethan Adams
2022/01097,2022-06-06,Clientes (euros),430000,411.4,0.0,Ethan Adams
2022/01096,2022-06-06,Clientes (euros),430000,6.06,0.0,Fred Smith
2022/01096,2022-06-06,Hacienda Pública. IVA repercutido,477000,0.0,1.05,Fred Smith
2022/01096,2022-06-06,Prestaciones de servicios en España,705000,0.0,5.01,Fred Smith
2022/01095,2022-06-06,Prestaciones de servicios en España,705000,0.0,650.0,Fred Smith
2022/01095,2022-06-06,Hacienda Pública. IVA repercutido,477000,0.0,142.8,Fred Smith
2022/01095,2022-06-06,Clientes (euros),430000,822.8,0.0,Fred Smith
2022/01095,2022-06-06,Prestaciones de servicios en España,705000,0.0,30.0,Fred Smith
2022/01120,2022-06-07,Clientes (euros),430000,392.58,0.0,Amber Butler
2022/01120,2022-06-07,Hacienda Pública. IVA repercutido,477000,0.0,68.13,Amber Butler
2022/01120,2022-06-07,Prestaciones de servicios en España,705000,0.0,324.45,Amber Butler
2022/01117,2022-06-07,BBVA,572001,914.93,0.0,Fred Smith
2022/01117,2022-06-07,Clientes (euros),430000,0.0,914.93,Fred Smith
2022/01111,2022-06-07,BBVA,572001,0.0,6.71,Michael Carr
2022/01111,2022-06-07,Acreedores por prestaciones de servicios (euros),410000,6.71,0.0,Michael Carr
2022/01106,2022-06-07,BBVA,572001,0.0,95.4,Michael Lewis
2022/01106,2022-06-07,Acreedores por prestaciones de servicios (euros),410000,95.4,0.0,Michael Lewis
2022/01104,2022-06-07,BBVA,572001,0.0,24.22,Emily Nelson
2022/01104,2022-06-07,Acreedores por prestaciones de servicios (euros),410000,24.22,0.0,Emily Nelson
2022/01098,2022-06-07,Clientes (euros),430000,137.94,0.0,Fred Smith
2022/01098,2022-06-07,Hacienda Pública. IVA repercutido,477000,0.0,23.94,Fred Smith
2022/01098,2022-06-07,Prestaciones de servicios en España,705000,0.0,114.0,Fred Smith
2022/01280,2022-06-08,Acreedores por prestaciones de servicios (euros),410000,63.510000000000005,0.0,Christina Johnson
2022/01280,2022-06-08,Otros servicios,629000,0.0,52.49,Christina Johnson
2022/01280,2022-06-08,Hacienda Pública. IVA soportado,472000,0.0,11.02,Christina Johnson
2022/01271,2022-06-08,Otros servicios,629000,84.36,0.0,Linda Cobb
2022/01271,2022-06-08,Acreedores por prestaciones de servicios (euros),410000,0.0,102.07,Linda Cobb
2022/01271,2022-06-08,Hacienda Pública. IVA soportado,472000,17.71,0.0,Linda Cobb
2022/01123,2022-06-08,Prestaciones de servicios en España,705000,0.0,40.0,Dana Bennett
2022/01123,2022-06-08,Hacienda Pública. IVA repercutido,477000,0.0,8.4,Dana Bennett
2022/01123,2022-06-08,Clientes (euros),430000,48.4,0.0,Dana Bennett
2022/01122,2022-06-08,Prestaciones de servicios en España,705000,0.0,220.0,Ethan Adams
2022/01122,2022-06-08,Hacienda Pública. IVA repercutido,477000,0.0,46.2,Ethan Adams
2022/01122,2022-06-08,Clientes (euros),430000,266.2,0.0,Ethan Adams
2022/01354,2022-06-09,Tarjeta prepago BBVA,572004,0.0,6.21,Amber Hernandez
2022/01354,2022-06-09,Acreedores por prestaciones de servicios (euros),410000,6.21,0.0,Amber Hernandez
2022/01266,2022-06-09,Acreedores por prestaciones de servicios (euros),410000,0.0,32.92,Jesse Riley
2022/01266,2022-06-09,Hacienda Pública. IVA soportado,472000,5.71,0.0,Jesse Riley
2022/01266,2022-06-09,Otros servicios,629000,27.21,0.0,Jesse Riley
2022/01150,2022-06-09,BBVA,572001,80.0,0.0,Anna Evans
2022/01150,2022-06-09,Clientes (euros),430000,0.0,80.0,Anna Evans
2022/01132,2022-06-09,BBVA,572001,0.0,0.59,Tommy Walter
2022/01132,2022-06-09,Servicios bancarios y similares,626000,0.59,0.0,Sierra Johnson
2022/01131,2022-06-09,BBVA,572001,30.0,0.0,James Jones
2022/01131,2022-06-09,Clientes (euros),430000,0.0,30.0,James Jones
2022/01130,2022-06-09,BBVA,572001,35.0,0.0,Alexander Brown
2022/01130,2022-06-09,Clientes (euros),430000,0.0,35.0,Alexander Brown
2022/01129,2022-06-09,BBVA,572001,130.0,0.0,Joshua Carter
2022/01129,2022-06-09,Clientes (euros),430000,0.0,130.0,Joshua Carter
2022/01128,2022-06-09,Prestaciones de servicios en España,705000,0.0,107.44,Joshua Carter
2022/01128,2022-06-09,Clientes (euros),430000,130.0,0.0,Joshua Carter
2022/01128,2022-06-09,Hacienda Pública. IVA repercutido,477000,0.0,22.56,Joshua Carter
2022/01128,2022-06-09,Prestaciones de servicios en España,705000,0.0,0.0,Joshua Carter
2022/01127,2022-06-09,BBVA,572001,4271.75,0.0,Brittany Farmer
2022/01127,2022-06-09,Clientes (euros),430000,0.0,4271.75,Brittany Farmer
2022/01126,2022-06-09,Tarjeta prepago BBVA,572004,6.0,0.0,Tommy Walter
2022/01126,2022-06-09,BBVA,572001,0.0,6.0,Tommy Walter
2022/01125,2022-06-09,Clientes (euros),430000,30.0,0.0,James Jones
2022/01125,2022-06-09,Hacienda Pública. IVA repercutido,477000,0.0,5.21,James Jones
2022/01125,2022-06-09,Prestaciones de servicios en España,705000,0.0,24.79,James Jones
2022/01124,2022-06-09,Prestaciones de servicios en España,705000,0.0,28.93,Alexander Brown
2022/01124,2022-06-09,Clientes (euros),430000,35.0,0.0,Alexander Brown
2022/01124,2022-06-09,Hacienda Pública. IVA repercutido,477000,0.0,6.07,Alexander Brown
2022/01267,2022-06-10,Hacienda Pública. IVA soportado,472000,1.08,0.0,Amber Hernandez
2022/01267,2022-06-10,Acreedores por prestaciones de servicios (euros),410000,0.0,6.21,Amber Hernandez
2022/01267,2022-06-10,Otros servicios,629000,5.13,0.0,Amber Hernandez
2022/01160,2022-06-10,BBVA,572001,0.0,0.63,Tommy Walter
2022/01160,2022-06-10,Servicios bancarios y similares,626000,0.63,0.0,Sierra Johnson
2022/01152,2022-06-10,BBVA,572001,392.58,0.0,Amber Butler
2022/01152,2022-06-10,Clientes (euros),430000,0.0,392.58,Amber Butler
2022/01151,2022-06-10,BBVA,572001,48.4,0.0,Dana Bennett
2022/01151,2022-06-10,Clientes (euros),430000,0.0,48.4,Dana Bennett
2022/01139,2022-06-10,Prestaciones de servicios en España,705000,0.0,24.79,Julie Delacruz
2022/01139,2022-06-10,Clientes (euros),430000,30.0,0.0,Julie Delacruz
2022/01139,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Julie Delacruz
2022/01138,2022-06-10,Prestaciones de servicios en España,705000,0.0,1600.0,Ethan Adams
2022/01138,2022-06-10,Clientes (euros),430000,1936.0,0.0,Ethan Adams
2022/01138,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,336.0,Ethan Adams
2022/01137,2022-06-10,Prestaciones de servicios en España,705000,0.0,1750.0,Ethan Adams
2022/01137,2022-06-10,Clientes (euros),430000,2220.35,0.0,Ethan Adams
2022/01137,2022-06-10,Prestaciones de servicios en España,705000,0.0,85.0,Ethan Adams
2022/01137,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,385.35,Ethan Adams
2022/01136,2022-06-10,Clientes (euros),430000,45.0,0.0,Michael Hill
2022/01136,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,7.81,Michael Hill
2022/01136,2022-06-10,Prestaciones de servicios en España,705000,0.0,37.19,Michael Hill
2022/01135,2022-06-10,Clientes (euros),430000,80.0,0.0,Anna Evans
2022/01135,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,13.88,Anna Evans
2022/01135,2022-06-10,Prestaciones de servicios en España,705000,0.0,66.12,Anna Evans
2022/01134,2022-06-10,Clientes (euros),430000,60.0,0.0,Derek Wright
2022/01134,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,10.41,Derek Wright
2022/01134,2022-06-10,Prestaciones de servicios en España,705000,0.0,49.59,Derek Wright
2022/01133,2022-06-10,Clientes (euros),430000,446.95,0.0,Fred Smith
2022/01133,2022-06-10,Hacienda Pública. IVA repercutido,477000,0.0,77.57000000000001,Fred Smith
2022/01133,2022-06-10,Prestaciones de servicios en España,705000,0.0,369.38,Fred Smith
2022/01165,2022-06-13,BBVA,572001,0.0,0.23,Tommy Walter
2022/01165,2022-06-13,Servicios bancarios y similares,626000,0.23,0.0,Sierra Johnson
2022/01164,2022-06-13,BBVA,572001,30.0,0.0,Julie Delacruz
2022/01164,2022-06-13,Clientes (euros),430000,0.0,30.0,Julie Delacruz
2022/01163,2022-06-13,BBVA,572001,45.0,0.0,Michael Hill
2022/01163,2022-06-13,Clientes (euros),430000,0.0,45.0,Michael Hill
2022/01153,2022-06-13,BBVA,572001,1004.88,0.0,Fred Smith
2022/01153,2022-06-13,Clientes (euros),430000,0.0,1004.88,Fred Smith
2022/01143,2022-06-13,Prestaciones de servicios en España,705000,0.0,24.79,Kelly Dominguez
2022/01143,2022-06-13,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Kelly Dominguez
2022/01143,2022-06-13,Clientes (euros),430000,30.0,0.0,Kelly Dominguez
2022/01142,2022-06-13,Prestaciones de servicios en España,705000,0.0,57.0,Fred Smith
2022/01142,2022-06-13,Hacienda Pública. IVA repercutido,477000,0.0,11.97,Fred Smith
2022/01142,2022-06-13,Clientes (euros),430000,68.97,0.0,Fred Smith
2022/01141,2022-06-13,Prestaciones de servicios en España,705000,0.0,20.0,Ethan Adams
2022/01141,2022-06-13,Hacienda Pública. IVA repercutido,477000,0.0,4.2,Ethan Adams
2022/01141,2022-06-13,Clientes (euros),430000,24.2,0.0,Ethan Adams
2022/01140,2022-06-13,Prestaciones de servicios en España,705000,0.0,660.0,Dana Bennett
2022/01140,2022-06-13,Hacienda Pública. IVA repercutido,477000,0.0,138.6,Dana Bennett
2022/01140,2022-06-13,Clientes (euros),430000,798.6,0.0,Dana Bennett
2022/01168,2022-06-14,BBVA,572001,30.0,0.0,Kelly Dominguez
2022/01168,2022-06-14,Clientes (euros),430000,0.0,30.0,Kelly Dominguez
2022/01167,2022-06-14,BBVA,572001,25.0,0.0,Ashley Blair
2022/01167,2022-06-14,Clientes (euros),430000,0.0,25.0,Ashley Blair
2022/01166,2022-06-14,BBVA,572001,25.0,0.0,Victoria Webb
2022/01166,2022-06-14,Clientes (euros),430000,0.0,25.0,Victoria Webb
2022/01169,2022-06-14,BBVA,572001,0.0,0.24,Tommy Walter
2022/01169,2022-06-14,Servicios bancarios y similares,626000,0.24,0.0,Sierra Johnson
2022/01154,2022-06-14,BBVA,572001,45.0,0.0,Taylor Andersen
2022/01154,2022-06-14,Clientes (euros),430000,0.0,45.0,Taylor Andersen
2022/01146,2022-06-14,Prestaciones de servicios en España,705000,0.0,24.79,Lee Stewart
2022/01146,2022-06-14,Clientes (euros),430000,30.0,0.0,Lee Stewart
2022/01146,2022-06-14,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Lee Stewart
2022/01145,2022-06-14,Prestaciones de servicios en España,705000,0.0,20.66,Ashley Blair
2022/01145,2022-06-14,Clientes (euros),430000,25.0,0.0,Ashley Blair
2022/01145,2022-06-14,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Ashley Blair
2022/01144,2022-06-14,Prestaciones de servicios en España,705000,0.0,20.66,Victoria Webb
2022/01144,2022-06-14,Clientes (euros),430000,25.0,0.0,Victoria Webb
2022/01144,2022-06-14,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Victoria Webb
2022/01259,2022-06-15,Acreedores por prestaciones de servicios (euros),410000,0.0,163.07000000000002,Paul Jones
2022/01259,2022-06-15,Otros servicios,629000,134.77,0.0,Paul Jones
2022/01259,2022-06-15,Hacienda Pública. IVA soportado,472000,28.3,0.0,Paul Jones
2022/01180,2022-06-15,BBVA,572001,0.0,0.51,Tommy Walter
2022/01180,2022-06-15,Servicios bancarios y similares,626000,0.51,0.0,Sierra Johnson
2022/01179,2022-06-15,BBVA,572001,25.0,0.0,Whitney Gomez
2022/01179,2022-06-15,Clientes (euros),430000,0.0,25.0,Whitney Gomez
2022/01178,2022-06-15,BBVA,572001,70.0,0.0,Justin Stone
2022/01178,2022-06-15,Clientes (euros),430000,0.0,70.0,Justin Stone
2022/01177,2022-06-15,BBVA,572001,30.0,0.0,Lee Stewart
2022/01177,2022-06-15,Clientes (euros),430000,0.0,30.0,Lee Stewart
2022/01176,2022-06-15,BBVA,572001,45.0,0.0,Kimberly Nelson
2022/01176,2022-06-15,Clientes (euros),430000,0.0,45.0,Kimberly Nelson
2022/01175,2022-06-15,Prestaciones de servicios en España,705000,0.0,20.66,Whitney Gomez
2022/01175,2022-06-15,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Whitney Gomez
2022/01175,2022-06-15,Clientes (euros),430000,25.0,0.0,Whitney Gomez
2022/01174,2022-06-15,Prestaciones de servicios en España,705000,0.0,37.19,Kimberly Nelson
2022/01174,2022-06-15,Clientes (euros),430000,45.0,0.0,Kimberly Nelson
2022/01174,2022-06-15,Hacienda Pública. IVA repercutido,477000,0.0,7.81,Kimberly Nelson
2022/01174,2022-06-15,Prestaciones de servicios en España,705000,0.0,0.0,Kimberly Nelson
2022/01173,2022-06-15,Prestaciones de servicios en España,705000,0.0,57.85,Justin Stone
2022/01173,2022-06-15,Hacienda Pública. IVA repercutido,477000,0.0,12.15,Justin Stone
2022/01173,2022-06-15,Clientes (euros),430000,70.0,0.0,Justin Stone
2022/01173,2022-06-15,Prestaciones de servicios en España,705000,0.0,0.0,Justin Stone
